COUNTRY,CNT,EU,LEVEL,EXPLICIT,SCHOOLID,CLASSID,TEID,FSTWT,N_Teachers_Part,N_Students_Part,TE01Q01,TE01Q02,TE02Q01,TE03Q01,TE04Q01,TE04Q02,TE04Q03,TE05Q01,TE05Q02,TE06Q01,TE07Q01,TE08Q01,TE08Q02,TE08Q03,TE09Q01,TE09Q02,TE09Q03,TE09Q04,TE09Q05,TE09Q06,TE09Q07,TE09Q08,TE09Q09,TE10Q01,TE11Q01,TE12Q01,TE12Q02,TE13Q01,TE14Q01,TE14Q02,TE14Q03,TE14Q04,TE14Q05,TE14Q06,TE14Q07,TE14Q08,TE14Q09,TE14Q10,TE14Q11,TE15Q01,TE16Q01,TE16Q02,TE16Q03,TE16Q04,TE16Q05,TE17Q01,TE18Q01,TE18Q02,TE18Q03,TE18Q04,TE18Q05,TE18Q06,TE18Q07,TE18Q08,TE18Q09,TE18Q10,TE18Q11,TE19Q01,TE19Q02,TE19Q03,TE19Q04,TE20Q01,TE20Q02,TE20Q03,TE20Q04,TE20Q05,TE20Q06,TE20Q07,TE20Q08,TE20Q09,TE20Q10,TE20Q11,TE20Q12,TE20Q13,TE20Q14,TE20Q15,TE20Q16,TE20Q17,TE20Q18,TE20Q19,TE20Q20,TE20Q21,TE21Q01,TE21Q02,TE21Q03,TE21Q04,TE21Q05,TE21Q06,TE21Q07,TE21Q08,TE21Q09,TE21Q10,TE21Q11,TE22Q01,TE22Q02,TE22Q03,TE22Q04,TE22Q05,TE22Q06,TE22Q07,TE22Q08,TE22Q09,TE22Q10,TE22Q11,TE22Q12,TE22Q13,TE22Q14,TE22Q15,TE22Q16,TE22Q17,TE22Q18,TE22Q19,TE22Q20,TE23Q01,TE23Q02,TE23Q03,TE23Q04,TE23Q05,TE23Q06,TE23Q07,TE24Q01,TE24Q02,TE24Q03,TE24Q04,TE24Q05,TE24Q06,TE24Q07,TE24Q08,TE24Q09,TE24Q10,TE25Q01,TE26Q01,TE27Q01,TE28Q01,TE29Q01,TE14_ProfDev,TE18_TeachAct,TE20_Equip,TE20_Ped,TE20_Goal,TE21_StudCentered,TE21_TeachCentered,TE22_skills,TE22_Commun,TE24_Attitude,TE23_Opinion,DIGSUPTE_Cluster
Austria,11,1,ISCED2,2,11202011,112020111,112020111101,304.2969,3,17,6,14,4,2,1,2,2,1,1,4,1,1,2,1,4,3,4,2,1,1,1,2,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,1,3,4,4,4,4,4,2,3,1,3,3,1,1,1,1,4,3,4,1,2,M,1,3,3,4,4,4,3,2,3,3,4,2,2,3,4,1,1,2,2,2,1,3,3,3,4,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,4,2,2,3,2,3,1,3,1,1,1,1,1,1,1,1,1,1,2,6,5,5,1,0.91,3.18,2.20,1.86,1.75,2.33,3.20,4.00,3.33,4.00,2.71,2
Austria,11,1,ISCED2,2,11202011,112020111,112020111102,304.2969,3,17,6,14,4,1,1,M,M,1,1,4,5,2,1,2,3,3,3,3,1,1,1,3,2,1,1,2,2,2,2,2,2,1,1,2,2,2,1,1,1,5,4,2,4,4,4,2,3,3,3,2,2,2,1,1,1,1,2,1,1,1,1,2,2,4,1,2,3,3,3,3,3,2,3,2,2,2,2,3,3,3,2,2,1,2,3,2,2,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,4,2,2,2,2,2,1,1,3,1,2,2,2,2,1,1,1,1,2,5,4,5,1,0.45,1.91,2.67,2.29,2.50,2.67,2.80,4.00,3.33,3.25,3.29,1
Austria,11,1,ISCED2,2,11202011,112020111,112020111103,304.2969,3,17,6,14,2,2,1,2,2,1,2,3,6,2,2,2,1,2,1,2,1,1,1,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,1,1,2,3,4,4,3,1,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,4,1,2,4,4,4,4,4,2,2,2,1,2,2,4,4,4,4,4,1,1,3,2,2,1,1,3,2,2,3,1,1,3,3,4,3,3,3,3,4,3,4,4,4,4,3,4,3,3,4,3,4,2,3,4,3,4,1,1,3,2,2,3,3,3,2,2,1,6,5,5,1,0.45,1.36,2.67,1.86,1.00,2.83,3.40,1.92,1.00,2.75,1.71,3
Austria,11,1,ISCED2,2,11202018,112020181,112020181101,289.8066,3,17,14,6,2,2,1,1,1,1,1,4,6,1,1,1,2,2,M,M,M,M,M,M,2,2,2,2,2,2,M,M,M,M,M,M,M,M,M,M,M,3,2,2,2,M,2,1,2,3,M,2,2,2,2,2,1,2,2,1,1,1,1,3,3,3,4,4,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,2,3,3,2,2,2,3,3,2,3,2,3,M,2,M,3,4,4,M,3,M,3,M,M,M,M,M,2,M,M,3,2,3,2,2,3,2,3,2,2,3,2,M,2,2,2,2,M,2,6,5,3,1,C,2.05,1.67,2.00,2.00,2.67,2.40,2.38,C,2.90,2.57,3
Austria,11,1,ISCED2,2,11202018,112020181,112020181102,289.8066,3,17,14,7,3,2,2,2,2,1,2,4,7,2,1,2,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,4,4,4,4,4,4,4,4,M,M,M,M,M,M,M,M,M,M,1,2,3,3,1,3,2,4,3,4,4,1,1,2,2,2,2,1,1,1,1,1,1,2,4,4,1,2,1,1,2,M,M,M,M,M,M,M,3,2,3,2,M,M,M,M,4,M,M,M,M,4,1,0.00,1.18,1.67,1.30,C,1.50,3.20,3.67,1.67,C,C,3
Austria,11,1,ISCED2,2,11202018,112020181,112020181103,289.8066,3,17,14,7,4,2,2,1,2,1,1,4,4,2,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,5,2,2,3,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,3,3,2,2,4,4,4,3,1,3,1,3,3,3,1,2,1,1,5,2,4,1,0.36,1.00,3.00,3.00,3.00,3.00,3.40,4.00,2.00,2.75,1.86,1
Austria,11,1,ISCED2,2,11202301,112023011,112023011101,912.8908,1,14,9,6,5,3,1,2,2,1,1,4,1,M,M,1,M,2,M,M,1,1,1,2,2,2,2,2,M,1,1,1,1,1,1,2,2,2,1,1,1,5,1,2,3,2,1,1,2,1,2,1,3,3,1,2,1,2,2,1,1,1,2,2,2,3,4,4,4,3,3,3,3,4,4,3,4,2,2,4,4,3,3,4,1,1,2,2,2,3,1,3,1,2,2,1,1,1,1,2,1,1,1,1,2,1,3,2,3,2,2,1,1,1,1,1,1,1,2,2,2,1,3,1,3,2,2,2,1,3,1,2,1,5,4,4,1,0.73,1.82,1.83,1.71,1.25,2.83,3.60,3.58,2.67,2.88,3.57,2
Austria,11,1,ISCED2,2,11202306,112023061,112023061101,304.2969,3,25,13,12,3,2,1,1,2,1,1,4,4,1,M,1,1,2,1,1,1,1,1,1,3,2,2,2,2,2,1,1,2,2,1,1,2,2,1,1,1,5,3,4,1,2,1,2,3,4,4,3,2,3,2,2,1,2,2,1,1,1,1,4,4,4,1,1,4,2,2,2,4,4,4,3,2,2,4,4,2,2,3,3,1,1,1,1,1,1,3,2,2,2,2,1,1,2,2,3,1,2,1,1,1,1,2,3,3,3,1,1,1,1,4,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,6,5,5,1,0.64,2.55,2.00,2.00,2.00,3.33,3.60,3.50,2.00,3.25,3.14,2
Austria,11,1,ISCED2,2,11202306,112023061,112023061102,304.2969,3,25,12,11,3,2,M,M,2,1,2,3,6,1,M,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,2,1,2,3,1,2,1,1,3,1,1,3,3,4,3,1,1,1,1,4,4,4,3,4,2,1,3,2,1,2,1,4,4,2,4,2,1,3,3,4,1,1,1,1,3,3,3,4,4,4,2,3,3,3,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,4,2,0.09,1.36,3.17,2.71,1.25,2.00,3.40,2.75,1.00,3.00,2.86,4
Austria,11,1,ISCED2,2,11202306,112023061,112023061103,304.2969,3,25,15,10,2,3,1,2,2,1,1,4,5,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,1,1,5,2,2,1,2,3,2,2,4,4,4,4,4,1,1,1,1,2,1,1,2,1,1,1,3,1,1,1,1,2,4,4,4,4,4,2,1,3,4,1,1,1,1,1,1,1,2,2,2,2,4,3,4,4,1,1,1,1,2,1,1,1,1,1,1,2,1,2,4,1,2,1,1,1,2,2,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,1,5,3,5,1,0.64,2.55,3.67,1.71,3.25,1.83,3.60,3.83,2.67,3.75,3.43,1
Austria,11,1,ISCED2,2,11202308,112023081,112023081101,304.2969,3,24,13,12,2,4,M,M,1,1,1,4,5,M,M,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,5,2,1,1,1,1,1,2,2,2,2,1,1,1,1,2,1,3,1,1,1,2,1,1,1,1,1,2,2,1,3,2,3,2,2,1,1,2,3,2,2,2,2,1,1,2,2,2,1,1,3,2,2,2,1,1,3,3,3,1,1,1,3,3,3,3,4,4,2,2,1,1,1,4,1,2,2,3,3,3,3,2,1,3,2,1,2,3,2,3,1,1,6,4,4,1,0.27,1.64,3.83,2.86,2.75,3.00,3.60,2.75,1.67,3.00,2.57,4
Austria,11,1,ISCED2,2,11202308,112023081,112023081102,304.2969,3,24,14,10,4,4,1,2,2,1,1,3,5,1,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,2,2,2,1,2,1,4,3,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,3,2,2,2,3,3,3,2,2,1,1,3,3,3,4,3,1,2,2,2,2,3,2,3,3,2,2,2,2,3,3,3,2,1,1,1,2,2,2,3,4,4,2,1,2,2,4,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,1,2,1,5,4,5,1,0.09,1.64,3.00,2.57,1.75,2.50,3.20,3.00,1.33,2.88,2.86,4
Austria,11,1,ISCED2,2,11202308,112023081,112023081103,304.2969,3,24,7,7,2,2,2,1,1,1,1,4,3,M,M,1,M,3,M,M,M,M,M,2,2,2,2,1,1,1,M,1,M,M,M,M,M,M,M,1,M,4,M,2,M,2,M,1,3,M,3,4,2,3,1,1,1,1,2,1,1,1,1,4,4,2,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,1,1,1,2,3,3,4,3,3,3,3,1,1,2,2,3,1,1,1,2,2,2,3,4,4,4,1,1,1,1,4,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,1,2,2,6,5,5,1,C,2.15,1.50,2.00,1.00,2.17,3.00,3.25,1.00,3.63,3.86,2
Austria,11,1,ISCED2,2,11202309,112023091,112023091101,456.4454,2,19,7,16,2,4,1,2,1,1,1,4,5,2,2,1,1,3,1,1,1,3,1,2,3,2,2,1,M,2,2,2,1,1,2,2,2,2,1,1,2,3,2,2,1,1,2,1,1,4,4,3,2,2,1,1,1,1,1,1,1,1,1,4,4,4,1,4,2,4,4,4,4,4,4,4,2,1,4,4,4,4,4,4,1,1,2,1,2,1,2,1,2,2,2,2,1,2,3,2,1,1,1,1,2,3,3,3,4,3,1,1,1,1,4,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,6,5,5,1,0.36,1.91,1.83,1.00,1.00,3.50,3.40,3.17,1.67,3.13,3.29,3
Austria,11,1,ISCED2,2,11202309,112023091,112023091103,456.4454,2,19,6,13,5,2,2,1,2,1,1,4,4,1,2,1,1,2,1,1,1,2,1,2,2,1,2,2,2,2,2,1,1,1,1,2,2,2,1,1,2,5,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,4,1,1,3,3,3,2,1,1,2,3,2,2,1,4,4,4,3,4,1,2,2,2,1,3,1,4,4,4,4,1,1,1,1,2,1,1,1,1,1,1,1,3,3,3,1,1,1,1,4,2,2,2,3,3,3,2,1,1,2,1,1,2,2,3,1,2,2,6,5,5,1,0.55,1.00,2.83,2.86,1.25,1.50,3.60,3.92,2.00,3.38,2.57,1
Austria,11,1,ISCED2,3,11203007,112030071,112030071101,358.3471,3,28,18,10,2,2,2,2,1,1,1,3,5,1,2,1,1,1,3,3,1,1,2,3,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,4,4,1,1,4,1,2,3,3,2,2,3,1,1,2,1,1,1,1,2,2,3,3,2,3,2,3,2,2,2,2,2,3,2,1,2,3,2,2,2,2,4,2,2,2,2,2,1,4,3,4,4,4,1,1,2,3,4,1,1,2,3,3,4,3,3,2,2,2,3,2,2,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,6,2,5,1,0.09,1.91,2.33,2.86,2.50,2.00,2.60,2.58,2.67,3.13,3.00,4
Austria,11,1,ISCED2,3,11203007,112030071,112030071102,358.3471,3,28,18,10,3,2,2,2,2,1,2,4,7,2,1,2,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,M,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,M,3,3,2,4,4,4,4,4,4,3,M,2,2,3,3,4,4,4,4,4,1,1,2,4,3,2,1,1,1,2,3,3,3,3,4,1,1,2,2,4,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,2,2,1,5,3,5,1,0.18,1.42,2.83,1.87,1.00,1.50,2.29,3.00,1.67,3.75,3.00,4
Austria,11,1,ISCED2,3,11203007,112030071,112030071103,358.3471,3,28,18,10,4,2,1,1,2,1,1,2,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,M,1,2,2,2,4,2,4,1,1,1,4,1,1,M,3,3,1,1,1,1,2,1,2,2,1,3,3,2,2,4,4,4,4,3,2,3,1,3,4,2,1,4,4,3,2,2,1,1,2,2,2,2,2,4,2,3,2,1,1,2,2,3,2,1,1,2,2,1,3,1,4,4,3,3,3,3,3,2,2,1,2,1,3,2,2,1,2,2,2,2,2,3,2,3,1,2,1,4,1,0.20,1.83,2.00,2.14,2.00,2.50,3.40,3.08,2.00,3.00,3.14,3
Austria,11,1,ISCED2,3,11203013,112030131,112030131101,358.3471,3,23,11,12,2,2,1,2,2,1,1,3,6,1,M,1,M,1,1,M,M,M,M,M,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,3,M,4,M,M,M,1,2,2,2,2,1,1,1,2,1,1,2,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,3,3,1,2,2,4,4,4,4,4,1,1,2,1,1,2,2,3,1,1,2,2,1,3,3,4,2,3,2,2,4,3,4,4,4,4,4,3,3,3,4,2,2,2,3,3,3,3,2,1,2,2,2,2,2,2,1,1,1,5,4,5,1,0.09,1.55,1.00,1.29,1.00,3.33,3.60,2.00,1.00,3.13,2.43,3
Austria,11,1,ISCED2,3,11203013,112030131,112030131102,358.3471,3,23,11,12,3,2,1,1,1,1,1,4,3,1,2,1,3,3,3,3,1,1,1,2,3,1,1,1,2,1,2,1,2,1,2,1,2,2,1,1,1,5,2,2,1,1,4,1,2,M,2,2,3,3,3,2,1,3,2,1,1,1,1,4,4,2,2,4,3,3,3,2,2,3,2,3,2,2,2,3,3,3,3,3,1,1,2,2,1,1,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,5,4,5,1,0.55,2.33,1.83,2.43,2.00,3.00,3.60,3.92,3.33,2.88,3.00,2
Austria,11,1,ISCED2,3,11203013,112030131,112030131103,358.3471,3,23,11,12,4,2,1,M,M,1,1,1,6,1,M,1,M,M,M,3,M,M,M,M,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,M,2,M,M,M,1,M,2,2,2,2,2,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,4,4,3,3,3,2,2,2,3,3,3,4,4,4,4,2,2,2,2,2,3,2,3,2,3,3,1,1,2,1,1,1,1,1,1,1,1,2,2,3,2,2,3,2,2,4,2,2,3,2,2,2,2,1,1,1,1,2,2,1,1,1,2,1,1,3,5,1,0.00,1.54,2.00,2.00,1.25,2.33,3.00,3.75,2.67,3.75,2.86,3
Austria,11,1,ISCED2,3,11203018,112030181,112030181101,358.3471,3,22,6,17,2,3,1,M,M,1,1,4,5,1,M,1,M,2,1,1,1,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,1,2,2,3,1,2,3,2,1,1,2,3,3,2,4,4,1,2,1,1,2,1,1,2,1,4,4,4,1,1,4,2,3,3,4,4,3,2,1,1,2,4,3,3,4,4,2,1,1,1,2,1,2,2,2,2,2,1,1,1,1,4,1,1,1,1,1,2,3,1,3,4,1,3,1,1,2,2,2,1,3,3,4,3,2,1,3,1,2,3,2,2,1,1,1,6,5,5,1,0.27,2.27,2.00,2.00,1.25,3.33,3.40,3.50,2.33,3.00,2.43,3
Austria,11,1,ISCED2,3,11203018,112030181,112030181102,358.3471,3,22,6,16,4,2,1,1,M,1,1,4,4,1,M,1,1,3,1,3,1,1,2,2,2,2,2,1,1,2,1,2,2,1,1,2,2,2,1,2,2,3,4,4,1,4,1,1,3,4,4,1,2,4,1,1,4,2,1,1,1,1,2,1,1,3,4,1,1,2,3,3,1,1,4,4,1,1,4,4,1,1,3,4,3,3,1,1,3,1,3,1,1,1,1,1,1,3,1,2,1,1,1,1,3,3,3,4,4,4,3,1,2,2,2,2,2,1,3,3,2,2,1,1,2,1,2,2,3,3,1,2,1,6,4,4,1,0.36,2.45,3.17,2.43,2.00,4.00,2.40,3.08,1.00,3.13,2.86,4
